Timestamp,Experiment,Region,Target,Feature_Mask,Status,RMSE,MAE,R2,WMAPE,sMAPE,MDA,Train_Time_Sec,Model
2026-04-01 21:40:54,Exp4_Weather_WeatherLags_Prices_24h_Price,DK1,TARGET_Price_24h,"['Weather', 'WeatherLags', 'Prices', 'Time']",SUCCESS,42.0873,23.2066,0.7467,30.5226,37.438,70.2394,24.49,LightGBM
2026-04-01 21:40:54,Exp4_Weather_WeatherLags_Prices_24h_Price,DK1,TARGET_Price_24h,"['Weather', 'WeatherLags', 'Prices', 'Time']",SUCCESS,41.482,22.9775,0.7539,30.2213,37.125,70.3901,55.95,CatBoost
2026-04-01 21:40:54,Exp4_Weather_WeatherLags_Prices_24h_Price,DK1,TARGET_Price_24h,"['Weather', 'WeatherLags', 'Prices', 'Time']",SUCCESS,44.5174,24.4463,0.7166,32.1531,38.3758,67.6935,500.92,RandomForest
2026-04-01 21:51:10,Exp5_Weather_Grid_24h_Price,DK1,TARGET_Price_24h,"['Weather', 'Grid', 'GridExchange', 'Time']",SUCCESS,62.232,33.1629,0.4462,43.6177,46.6574,66.9624,35.1,XGBoost
2026-04-01 21:51:10,Exp5_Weather_Grid_24h_Price,DK1,TARGET_Price_24h,"['Weather', 'Grid', 'GridExchange', 'Time']",SUCCESS,60.9056,32.3062,0.4695,42.491,46.2173,67.6293,26.86,LightGBM
2026-04-01 21:51:10,Exp5_Weather_Grid_24h_Price,DK1,TARGET_Price_24h,"['Weather', 'Grid', 'GridExchange', 'Time']",SUCCESS,60.3022,31.1452,0.48,40.964,45.5061,62.2715,56.91,CatBoost
2026-04-01 21:51:10,Exp5_Weather_Grid_24h_Price,DK1,TARGET_Price_24h,"['Weather', 'Grid', 'GridExchange', 'Time']",SUCCESS,65.8635,35.1532,0.3796,46.2355,48.9674,61.8981,489.65,RandomForest
2026-04-01 22:04:59,Exp6_Weather_WeatherLags_Grid_24h_Price,DK1,TARGET_Price_24h,"['Weather', 'WeatherLags', 'Grid', 'GridExchange', 'Time']",SUCCESS,62.8276,33.2042,0.4355,43.6721,46.6259,67.1864,46.56,XGBoost
2026-04-01 22:04:59,Exp6_Weather_WeatherLags_Grid_24h_Price,DK1,TARGET_Price_24h,"['Weather', 'WeatherLags', 'Grid', 'GridExchange', 'Time']",SUCCESS,61.7731,32.5588,0.4543,42.8232,46.3901,67.4065,32.42,LightGBM
2026-04-01 22:04:59,Exp6_Weather_WeatherLags_Grid_24h_Price,DK1,TARGET_Price_24h,"['Weather', 'WeatherLags', 'Grid', 'GridExchange', 'Time']",SUCCESS,60.0147,31.0026,0.4849,40.7764,45.2799,62.0999,65.59,CatBoost
2026-04-01 22:04:59,Exp6_Weather_WeatherLags_Grid_24h_Price,DK1,TARGET_Price_24h,"['Weather', 'WeatherLags', 'Grid', 'GridExchange', 'Time']",SUCCESS,66.4336,35.335,0.3688,46.4746,48.9934,61.8404,676.01,RandomForest
2026-04-01 22:16:59,Exp7_Weather_Grid_Prices_24h_Price,DK1,TARGET_Price_24h,"['Weather', 'Grid', 'GridExchange', 'Prices', 'Time']",SUCCESS,44.1106,24.1493,0.7217,31.7625,38.3813,68.9029,39.41,XGBoost
2026-04-01 22:16:59,Exp7_Weather_Grid_Prices_24h_Price,DK1,TARGET_Price_24h,"['Weather', 'Grid', 'GridExchange', 'Prices', 'Time']",SUCCESS,43.1301,23.8072,0.734,31.3126,38.0475,69.7375,28.26,LightGBM
2026-04-01 22:16:59,Exp7_Weather_Grid_Prices_24h_Price,DK1,TARGET_Price_24h,"['Weather', 'Grid', 'GridExchange', 'Prices', 'Time']",SUCCESS,41.3037,23.0415,0.756,30.3055,37.2163,69.769,59.32,CatBoost
2026-04-01 22:16:59,Exp7_Weather_Grid_Prices_24h_Price,DK1,TARGET_Price_24h,"['Weather', 'Grid', 'GridExchange', 'Prices', 'Time']",SUCCESS,45.2905,25.0097,0.7067,32.8941,39.085,67.5612,584.97,RandomForest
2026-04-01 22:32:52,Exp8_Weather_WeatherLags_Grid_Prices_24h_Price,DK1,TARGET_Price_24h,"['Weather', 'WeatherLags', 'Grid', 'GridExchange', 'Prices', 'Time']",SUCCESS,44.3188,24.1019,0.7191,31.7002,38.2023,69.2409,51.37,XGBoost
2026-04-01 22:32:52,Exp8_Weather_WeatherLags_Grid_Prices_24h_Price,DK1,TARGET_Price_24h,"['Weather', 'WeatherLags', 'Grid', 'GridExchange', 'Prices', 'Time']",SUCCESS,43.1561,23.7592,0.7337,31.2494,37.8963,69.6498,34.12,LightGBM
2026-04-01 22:32:52,Exp8_Weather_WeatherLags_Grid_Prices_24h_Price,DK1,TARGET_Price_24h,"['Weather', 'WeatherLags', 'Grid', 'GridExchange', 'Prices', 'Time']",SUCCESS,41.821,23.1047,0.7499,30.3887,37.2907,69.9813,68.7,CatBoost
2026-04-01 22:32:52,Exp8_Weather_WeatherLags_Grid_Prices_24h_Price,DK1,TARGET_Price_24h,"['Weather', 'WeatherLags', 'Grid', 'GridExchange', 'Prices', 'Time']",SUCCESS,45.3737,25.0911,0.7056,33.0013,39.1302,67.2978,789.4,RandomForest
2026-04-01 22:48:28,Exp9_Weather_Grid_Gridlags_24h_Price,DK1,TARGET_Price_24h,"['Weather', 'Grid', 'GridExchange', 'GridLags', 'GridExchangeLags', 'Time']",SUCCESS,60.7059,32.1213,0.473,42.2478,45.7667,67.0095,51.36,XGBoost
2026-04-01 22:48:28,Exp9_Weather_Grid_Gridlags_24h_Price,DK1,TARGET_Price_24h,"['Weather', 'Grid', 'GridExchange', 'GridLags', 'GridExchangeLags', 'Time']",SUCCESS,59.9378,31.6216,0.4862,41.5906,45.4523,67.4996,36.94,LightGBM
2026-04-01 22:48:28,Exp9_Weather_Grid_Gridlags_24h_Price,DK1,TARGET_Price_24h,"['Weather', 'Grid', 'GridExchange', 'GridLags', 'GridExchangeLags', 'Time']",SUCCESS,59.377,30.9912,0.4958,40.7614,45.3508,62.7812,69.88,CatBoost
